sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,eval_time,prune_time,lineage_time,ksemimodule_timing,spec,lineage_count,lineage_count_prune,lineage_size_mb,lineage_size_mb_prune,use_gb_backward_lineage
1.0,9,DENSE_DELETE,0.1,false,false,true,false,1,64,4,1.1e-05,0.144073,0.028901,1.219059,0.05491,0.0,0.061408,1.0901668071746826,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,64,4,4e-06,0.127732,0.011312,1.204368,0.018464,0.0,0.074147,0.8345808982849121,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,64,4,3e-06,0.127162,0.011249,1.198137,0.017578,0.0,0.044696,0.8335907459259033,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,64,4,2e-06,0.122422,0.008018,1.207792,0.016686,0.0,0.014125,0.27065467834472656,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,64,4,3e-06,0.122281,0.008006,1.204919,0.016404,0.0,0.014104,0.27420949935913086,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,2,64,4,3e-06,0.05267,0.345411,1.366645,0.269371,0.0,0.079414,1.7332262992858887,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,2,64,4,2e-06,0.05276,0.34455,1.343317,0.207532,0.0,0.04477,1.7344932556152344,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,2,64,4,4e-06,0.000548,0.003214,1.267175,0.001289,0.013241,0.037685,0.3772618770599365,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,2,64,4,4e-06,0.000559,0.002895,1.256779,0.000995,0.013138,0.028344,0.3735768795013428,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,2,64,4,5e-06,0.00034,0.000461,1.271276,0.00029,0.01055,0.033008,0.4000835418701172,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,2,64,4,5e-06,0.000329,0.000478,1.261771,0.000246,0.010522,0.033247,0.39917683601379395,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,2,64,4,5e-06,0.000319,0.001778,1.26838,0.000229,0.00939,0.067874,1.5281424522399902,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,2,64,4,6e-06,0.000282,0.001784,1.257653,0.000208,0.009387,0.067968,1.5403966903686523,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,2,64,4,5e-06,0.00522,0.004999,1.268918,0.0099,0.346253,0.06331,1.0850446224212646,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,2,64,4,4e-06,0.005248,0.00499,1.258828,0.006025,0.340183,0.06084,1.072209119796753,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,2,64,4,4e-06,0.001774,0.011123,1.270172,0.005145,0.073526,0.07437,0.8350036144256592,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,2,64,4,4e-06,0.001685,0.011116,1.264823,0.004605,0.073856,0.043662,0.8329577445983887,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,2,64,4,2e-06,0.000625,0.000904,1.299551,0.00081,0.011651,0.014239,0.2721545696258545,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,2,64,4,2e-06,0.000587,0.000883,1.282091,0.000929,0.011631,0.014034,0.27497053146362305,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,2,64,4,2e-06,0.053167,0.345684,1.369871,0.274239,0.0,0.079983,1.7476375102996826,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,2,64,4,3e-06,0.053177,0.344011,1.359713,0.213511,0.0,0.04439,1.7376856803894043,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,2,64,4,3e-06,0.066233,0.015785,1.314886,0.012661,0.0,0.037631,0.37070608139038086,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,2,64,4,3e-06,0.066822,0.01573,1.294722,0.012373,0.0,0.028702,0.37932801246643066,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,2,64,4,6e-06,0.068132,0.019631,1.292348,0.016947,0.0,0.033284,0.402599573135376,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,2,64,4,5e-06,0.068076,0.019552,1.28456,0.017005,0.0,0.033024,0.39839649200439453,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,2,64,4,5e-06,0.065955,0.012344,1.28757,0.026072,0.0,0.068889,1.5493671894073486,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,2,64,4,6e-06,0.066275,0.012471,1.278398,0.026025,0.0,0.068333,1.5415937900543213,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,2,64,4,6e-06,0.076462,0.028979,1.293458,0.032621,0.0,0.06305,1.0914208889007568,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,2,64,4,5e-06,0.075787,0.028977,1.27725,0.028986,0.0,0.061389,1.0817668437957764,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,2,64,4,4e-06,0.065991,0.01609,1.288883,0.011793,0.0,0.073404,0.837632417678833,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,2,64,4,4e-06,0.065699,0.015998,1.283671,0.012119,0.0,0.045281,0.8320376873016357,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,2,64,4,2e-06,0.063045,0.008024,1.3423,0.008583,0.0,0.014106,0.27131104469299316,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,2,64,4,7e-06,0.063028,0.008016,1.333403,0.008637,0.0,0.013934,0.27539539337158203,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,4,64,4,3e-06,0.028687,0.344736,1.366064,0.178112,0.0,0.078977,1.7457835674285889,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,4,64,4,2e-06,0.02872,0.346412,1.348278,0.121005,0.0,0.044555,1.7313246726989746,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,4,64,4,4e-06,0.000385,0.00607,1.269602,0.001277,0.013285,0.037868,0.3747138977050781,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,4,64,4,4e-06,0.000367,0.005841,1.259183,0.000909,0.013137,0.028375,0.37578892707824707,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,4,64,4,6e-06,0.000312,0.000496,1.272392,0.000274,0.010581,0.03312,0.40045166015625,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,4,64,4,5e-06,0.000298,0.000487,1.26026,0.000219,0.010544,0.033432,0.3961801528930664,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,64,4,6e-06,0.000281,0.001838,1.266496,0.000199,0.00924,0.067627,1.5332813262939453,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,64,4,6e-06,0.000258,0.001819,1.252801,0.000208,0.009283,0.067644,1.5351581573486328,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,64,4,6e-06,0.002906,0.00499,1.263137,0.00531,0.34437,0.06272,1.0725440979003906,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,64,4,5e-06,0.002911,0.004965,1.260745,0.003323,0.346371,0.061417,1.0758578777313232,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,64,4,4e-06,0.000975,0.020597,1.266133,0.00421,0.073655,0.074329,0.8390305042266846,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,64,4,4e-06,0.001017,0.020586,1.257068,0.003506,0.073183,0.044061,0.8352603912353516,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,64,4,2e-06,0.000408,0.000867,1.310157,0.000897,0.011531,0.014208,0.27028727531433105,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,64,4,2e-06,0.000402,0.000862,1.294731,0.000511,0.011607,0.013936,0.2735781669616699,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,64,4,3e-06,0.02903,0.346202,1.382761,0.194295,0.0,0.079519,1.745058298110962,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,64,4,2e-06,0.029009,0.345204,1.366558,0.148131,0.0,0.04486,1.7229804992675781,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,64,4,4e-06,0.034876,0.018645,1.29984,0.00723,0.0,0.037773,0.37525367736816406,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,64,4,3e-06,0.03464,0.018619,1.297718,0.006811,0.0,0.028499,0.3750889301300049,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,64,4,6e-06,0.036486,0.019544,1.30022,0.009067,0.0,0.033165,0.40071749687194824,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,64,4,4e-06,0.036425,0.019599,1.290504,0.009075,0.0,0.033017,0.40059781074523926,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,64,4,6e-06,0.034314,0.012394,1.294702,0.01366,0.0,0.067673,1.5471668243408203,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,64,4,6e-06,0.034168,0.012326,1.282178,0.013728,0.0,0.067662,1.5422348976135254,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,64,4,4e-06,0.041025,0.028877,1.288435,0.017303,0.0,0.062573,1.0720405578613281,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,64,4,4e-06,0.040909,0.028931,1.293453,0.015073,0.0,0.061308,1.091092824935913,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,64,4,3e-06,0.033265,0.025912,1.286524,0.007705,0.0,0.073196,0.8346662521362305,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,64,4,4e-06,0.032966,0.025521,1.275031,0.0068,0.0,0.044033,0.8348443508148193,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,4,64,4,2e-06,0.03248,0.008053,1.345847,0.004945,0.0,0.014225,0.27054762840270996,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,4,64,4,2e-06,0.033334,0.008025,1.340989,0.004604,0.0,0.013991,0.2725355625152588,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,8,64,4,3e-06,0.016673,0.34522,1.362255,0.18836,0.0,0.079082,1.7355632781982422,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,8,64,4,3e-06,0.016621,0.346099,1.355199,0.062881,0.0,0.045094,1.7246952056884766,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,8,64,4,3e-06,0.000454,0.011744,1.272785,0.001302,0.013071,0.038,0.3747525215148926,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,8,64,4,3e-06,0.000434,0.01152,1.256221,0.001137,0.013375,0.028271,0.3761119842529297,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,8,64,4,6e-06,0.000341,0.000464,1.271814,0.000462,0.010557,0.033231,0.4014420509338379,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,8,64,4,5e-06,0.000402,0.000477,1.26286,0.000407,0.010525,0.033071,0.40285634994506836,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,8,64,4,5e-06,0.000353,0.001877,1.270812,0.000397,0.009344,0.068229,1.5468881130218506,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,8,64,4,5e-06,0.000386,0.001764,1.255385,0.000357,0.009302,0.06776,1.5326244831085205,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,8,64,4,5e-06,0.00191,0.004977,1.267219,0.00299,0.343372,0.063565,1.0704271793365479,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,8,64,4,5e-06,0.001907,0.005039,1.263695,0.002033,0.342134,0.061205,1.0742783546447754,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,8,64,4,3e-06,0.000769,0.040068,1.271109,0.003498,0.073782,0.073428,0.8374860286712646,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,8,64,4,4e-06,0.00079,0.039992,1.254089,0.003084,0.073565,0.044721,0.8294751644134521,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,8,64,4,2e-06,0.000479,0.000843,1.297433,0.001106,0.011413,0.014211,0.27036452293395996,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,8,64,4,2e-06,0.000486,0.000892,1.286186,0.000494,0.011644,0.014068,0.27377796173095703,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,8,64,4,3e-06,0.016956,0.344397,1.384101,0.178794,0.0,0.078698,1.7321233749389648,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,8,64,4,2e-06,0.016773,0.346521,1.369991,0.071757,0.0,0.044982,1.7437219619750977,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,8,64,4,3e-06,0.01921,0.024815,1.298613,0.00455,0.0,0.03743,0.3754558563232422,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,8,64,4,3e-06,0.019092,0.024579,1.290227,0.004273,0.0,0.028427,0.37357497215270996,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,8,64,4,5e-06,0.020757,0.019576,1.300288,0.005276,0.0,0.033122,0.4015169143676758,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,8,64,4,5e-06,0.020696,0.019546,1.289762,0.005256,0.0,0.033276,0.39941954612731934,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,8,64,4,5e-06,0.018528,0.012328,1.28918,0.007683,0.0,0.067833,1.5359265804290771,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,8,64,4,5e-06,0.018622,0.012343,1.284231,0.007687,0.0,0.067571,1.5245163440704346,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,8,64,4,5e-06,0.023688,0.029057,1.299641,0.013388,0.0,0.066542,1.0819425582885742,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,8,64,4,6e-06,0.023679,0.030253,1.28709,0.00869,0.0,0.060795,1.0767059326171875,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,8,64,4,4e-06,0.017418,0.045074,1.292959,0.005513,0.0,0.072996,0.8338267803192139,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,8,64,4,4e-06,0.017275,0.044609,1.276893,0.004945,0.0,0.044374,0.835533618927002,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,8,64,4,2e-06,0.017484,0.008003,1.349791,0.003346,0.0,0.01409,0.271007776260376,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,8,64,4,2e-06,0.017827,0.00801,1.333273,0.003004,0.0,0.01403,0.2720620632171631,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,1,64,4,3e-06,0.100153,0.346029,1.18265,0.158932,0.0,0.078953,1.7403216361999512,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,1,64,4,2e-06,0.097101,0.34679,1.17085,0.116055,0.0,0.044938,1.7499113082885742,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.000785,0.001997,1.16479,0.00059,0.013164,0.038249,0.37348270416259766,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.000797,0.001773,1.154608,0.000454,0.013134,0.028931,0.37302255630493164,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,1,64,4,5e-06,0.000417,0.00047,1.180282,0.000107,0.010586,0.033237,0.40546417236328125,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,1,64,4,6e-06,0.000407,0.000461,1.179255,0.000107,0.010564,0.033098,0.4077126979827881,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,1,64,4,6e-06,0.000322,0.001864,1.17857,9.4e-05,0.009266,0.067748,1.5510029792785645,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,1,64,4,6e-06,0.000316,0.001805,1.161403,8.9e-05,0.009267,0.067771,1.5539467334747314,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.009584,0.004959,1.176865,0.004951,0.342231,0.063561,1.084782600402832,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.009693,0.004942,1.170448,0.002906,0.34116,0.061604,1.0846614837646484,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.002952,0.006396,1.169812,0.002486,0.07365,0.072983,0.8359005451202393,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,64,4,4e-06,0.002981,0.006247,1.162432,0.002162,0.073205,0.044088,0.8331024646759033,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,64,4,3e-06,0.000908,0.000847,1.17175,0.000331,0.011543,0.014131,0.2718069553375244,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,64,4,3e-06,0.000876,0.000852,1.162109,0.000328,0.011578,0.014083,0.27236342430114746,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,64,4,3e-06,0.101051,0.348902,1.189103,0.185145,0.0,0.079133,1.7349281311035156,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,64,4,2e-06,0.099416,0.345573,1.170188,0.14112,0.0,0.044833,1.7376506328582764,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,64,4,4e-06,0.126414,0.01425,1.190914,0.022135,0.0,0.037703,0.3729238510131836,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,64,4,4e-06,0.127129,0.014156,1.166751,0.022005,0.0,0.028455,0.3780648708343506,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,64,4,5e-06,0.129139,0.01963,1.224854,0.031875,0.0,0.033347,0.4029273986816406,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,64,4,5e-06,0.130361,0.019583,1.209027,0.032369,0.0,0.033227,0.4041566848754883,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,64,4,5e-06,0.128185,0.012485,1.214565,0.050084,0.0,0.068073,1.5344576835632324,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,64,4,6e-06,0.128352,0.012356,1.195944,0.049343,0.0,0.067272,1.5491576194763184,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,64,4,5e-06,0.144951,0.028832,1.208199,0.048888,0.0,0.062909,1.0865020751953125,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,64,4,4e-06,0.145559,0.030205,1.205067,0.045884,0.0,0.061173,1.0789642333984375,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,64,4,4e-06,0.12756,0.011192,1.184506,0.015462,0.0,0.073621,0.8410160541534424,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,64,4,4e-06,0.127421,0.011314,1.184029,0.014543,0.0,0.044698,0.833763599395752,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,64,4,2e-06,0.123089,0.00818,1.187873,0.01536,0.0,0.014233,0.2710754871368408,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,64,4,2e-06,0.122132,0.008002,1.178762,0.015356,0.0,0.013972,0.2731640338897705,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,64,4,2e-06,0.052693,0.344521,1.343671,0.127158,1e-06,0.079182,1.7425446510314941,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,64,4,2e-06,0.052578,0.34466,1.31595,0.081393,0.0,0.044566,1.733165979385376,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,64,4,3e-06,0.000542,0.00323,1.251379,0.000982,0.013284,0.037577,0.37268805503845215,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,64,4,3e-06,0.000559,0.003105,1.245995,0.000739,0.013339,0.028381,0.3731663227081299,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,64,4,5e-06,0.000356,0.000453,1.25318,0.000182,0.010657,0.032913,0.40272092819213867,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,64,4,5e-06,0.000337,0.000485,1.235213,0.000168,0.010581,0.033434,0.4018421173095703,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,64,4,6e-06,0.000325,0.001775,1.246202,0.00016,0.00926,0.067594,1.5639855861663818,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,64,4,6e-06,0.000325,0.001895,1.239058,0.00015,0.009239,0.067784,1.5266544818878174,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,64,4,5e-06,0.005176,0.004973,1.247672,0.002961,0.341282,0.063358,1.0762600898742676,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,64,4,5e-06,0.005225,0.004976,1.240493,0.001692,0.33921,0.062188,1.0781729221343994,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,64,4,4e-06,0.001691,0.011076,1.245832,0.003263,0.073232,0.073487,0.8282070159912109,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,64,4,4e-06,0.001697,0.011208,1.236611,0.002767,0.073751,0.044541,0.8246066570281982,,2122441,518130,8.09647,1.976509,false
